text,x,y,filename,color
477380.jpg,11.658992,10.652563,static/images/demo_images/acv_P-Sarraz-H-0050/477380.jpg/477380.jpg,1
477381.jpg,11.557229,9.986049,static/images/demo_images/acv_P-Sarraz-H-0050/477381.jpg/477381.jpg,1
477382.jpg,11.979346,9.175809,static/images/demo_images/acv_P-Sarraz-H-0050/477382.jpg/477382.jpg,1
477383.jpg,10.111335,-3.6330771,static/images/demo_images/acv_P-Sarraz-H-0050/477383.jpg/477383.jpg,0
477385.jpg,12.510037,9.953376,static/images/demo_images/acv_P-Sarraz-H-0050/477385.jpg/477385.jpg,1
477386.jpg,11.550544,9.983439,static/images/demo_images/acv_P-Sarraz-H-0050/477386.jpg/477386.jpg,1
477387.jpg,12.516379,10.44215,static/images/demo_images/acv_P-Sarraz-H-0050/477387.jpg/477387.jpg,1
477388.jpg,13.527217,10.828574,static/images/demo_images/acv_P-Sarraz-H-0050/477388.jpg/477388.jpg,1
477389.jpg,13.645377,10.323935,static/images/demo_images/acv_P-Sarraz-H-0050/477389.jpg/477389.jpg,1
477390.jpg,13.651574,10.284534,static/images/demo_images/acv_P-Sarraz-H-0050/477390.jpg/477390.jpg,1
